movie_id,average_sentiment,neg_sentiment,neu_sentiment,pos_sentiment,genres,revenue,runtime,cluster
3859677,0.0772,0.0,0.969,0.031,"Crime Fiction, Indie, Comedy-drama, Drama, Film adaptation, Tragicomedy",,105.0,2
342692,-0.9903,0.122,0.805,0.073,"Crime Fiction, Parody, Buddy film, Action Comedy, Action/Adventure, Martial Arts Film, Comedy, Action",264105545.0,96.0,3
187616,-0.9954,0.131,0.812,0.057,"Action/Adventure, Science Fiction, Time travel, Adventure, War film",16647800.0,102.0,3
946305,-0.9907,0.152,0.746,0.102,Comedy,,98.0,0
27662471,-0.5719,0.119,0.786,0.095,"Crime Fiction, Thriller, Detective fiction, Detective, Mystery, Period piece, Drama, Crime Thriller",,87.0,3
27379728,-0.9779,0.163,0.718,0.119,"Thriller, Drama, Film noir, Crime Drama",,80.0,0
5305513,-0.5106,0.089,0.853,0.058,"Comedy, Slapstick",20240502.0,100.0,3
4294005,-0.9517,0.265,0.706,0.029,"Thriller, Mystery, Horror, Psychological thriller, Slasher",18753438.0,110.0,0
4941734,0.9393,0.052,0.815,0.134,"Drama, Comedy",,93.0,1
4006045,-0.9877,0.151,0.755,0.094,"Drama, Horror, Black-and-white, Film adaptation",,80.0,0
8308697,-0.9479,0.109,0.822,0.07,"Heaven-Can-Wait Fantasies, Drama, Fantasy",,99.0,3
18144378,0.7555,0.0,0.789,0.211,Drama,,,1
3720684,-0.9862,0.175,0.786,0.039,"Science Fiction, Adventure, Action/Adventure, Glamorized Spy Film, Action, Spy",,105.0,0
18156507,0.7814,0.06,0.787,0.153,"Comedy film, Comedy",8208838.0,115.0,1
25972799,-0.9993,0.22,0.707,0.073,"Adventure, World cinema, Action/Adventure, Drama, Fantasy, Action",,100.0,0
12931416,-0.8151,0.166,0.735,0.099,"Cult, Science Fiction, Horror, Comedy",,67.0,0
4113991,-0.9864,0.105,0.826,0.07,"Science Fiction, Horror, World cinema, Steampunk",,88.0,3
8950238,0.9799,0.079,0.818,0.103,"Mystery, Anime, Fantasy, Japanese Movies",,95.0,1
10997623,-0.8481,0.071,0.896,0.034,"Crime Fiction, Thriller, World cinema, Drama, Crime Thriller, Action",,83.0,3
1546725,-0.9989,0.187,0.775,0.038,"Science Fiction, Japanese Movies, World cinema, Doomsday film, Action/Adventure, Alien Film",9978256.0,116.0,0
52055,0.8824,0.032,0.875,0.093,"Cult, Alien Film, Science Fiction, Comedy, Television movie",,83.0,2
10776188,0.4767,0.088,0.817,0.095,"Action, Drama",,90.0,2
3459329,-0.9939,0.179,0.735,0.086,"Science Fiction, Horror, Creature Film, Black-and-white, Monster, Costume Horror",,85.0,0
6909569,-0.128,0.061,0.886,0.053,Comedy,,,2
910628,-0.9509,0.127,0.765,0.108,"Parody, Mockumentary, Political satire, Satire, Drama, Comedy, Political cinema, Political drama",4479470.0,102.0,0
35004788,0.7783,0.0,0.929,0.071,Documentary,,75.0,2
7238588,-0.9042,0.126,0.821,0.053,"Thriller, Science Fiction, Horror, Psychological thriller",,86.0,3
22994368,-0.8981,0.183,0.709,0.108,"Romance Film, Fantasy",,,0
32337158,-0.7096,0.258,0.742,0.0,"Comedy film, Horror",,87.0,0
13632911,-0.3612,0.046,0.954,0.0,"World cinema, Black-and-white, Musical, Drama, Romantic drama, Romance Film, Bollywood",,164.0,2
17759980,0.7783,0.064,0.799,0.137,"Horror, Cult, Horror Comedy, Slasher, Teen, Comedy",,100.0,1
13040208,0.9766,0.07,0.651,0.279,"Indie, Musical, Drama, Comedy, Music, Musical Drama",,52.0,1
12224576,0.7184,0.105,0.774,0.121,"Crime Fiction, Drama, Black-and-white",,76.0,1
29991802,-0.9842,0.224,0.758,0.018,"Thriller, Horror",,81.0,0
5052220,-0.7003,0.11,0.8,0.09,Drama,,87.0,3
8775362,0.9995,0.042,0.829,0.128,"Family Film, Children's, Comedy",,92.0,1
9753596,0.9471,0.07,0.843,0.088,Comedy,,95.0,2
15107077,0.9666,0.044,0.801,0.155,"Biography, Black-and-white, Musical, Drama, Biopic [feature], Romance Film, Biographical film, Musical Drama",,118.0,1
2642623,0.8934,0.06,0.814,0.125,"Ensemble Film, Drama, World cinema",,123.0,1
4432823,-0.9716,0.139,0.805,0.056,Japanese Movies,,116.0,3
1826422,0.9969,0.068,0.793,0.139,"Family Film, Comedy, Holiday Film, Children's/Family",,84.0,1
9395068,-0.999,0.166,0.771,0.063,"Crime Fiction, Action/Adventure, Fantasy Adventure, Adventure, Superhero movie, Action Thrillers, Thriller, Action",341433252.0,110.0,0
9208073,-0.91,0.171,0.734,0.094,Comedy,,,0
25875068,-0.0772,0.058,0.893,0.049,Japanese Movies,,107.0,2
1755675,-0.9949,0.148,0.79,0.062,"Drama, Family Film, Animal Picture, Coming of age, Children's/Family",,83.0,3
10036225,-0.9501,0.097,0.866,0.036,"Disaster, Science Fiction, Action, Japanese Movies",,,3
12695008,0.9828,0.073,0.808,0.12,"Comedy of manners, Drama, Comedy, Domestic Comedy",,114.0,1
33581815,-0.5719,0.148,0.771,0.081,"Thriller, Drama, Action, Horror",,104.0,0
24069301,0.6124,0.052,0.892,0.056,"Crime Fiction, Mystery, Comedy film",,69.0,2
17981954,0.8085,0.085,0.787,0.129,"Coming of age, Comedy, Teen, Indie",,80.0,1
3170435,-0.9615,0.124,0.788,0.088,"Crime Fiction, Drama, Comedy, Romance Film, Family Film, Slapstick",18607492.0,100.0,3
28475942,-0.9565,0.117,0.823,0.06,"Drama, War film",,99.0,3
8808257,-0.8266,0.177,0.711,0.113,"Crime Fiction, Drama, Black-and-white",,90.0,0
8957266,0.339,0.094,0.821,0.085,"Indie, Documentary",,91.0,2
24903317,-0.5106,0.1,0.812,0.088,"Drama, Fantasy, Comedy, World cinema",,91.0,3
22902086,0.9062,0.058,0.756,0.185,"Drama, Chinese Movies",,,1
851800,-0.9977,0.125,0.818,0.057,"Adventure, Action Comedy, Action/Adventure, Period piece, Comedy, War film, Action, Airplanes and airports",31053601.0,113.0,3
33112609,0.6705,0.016,0.925,0.059,Documentary,,87.0,2
4648834,0.9919,0.083,0.791,0.126,"Japanese Movies, World cinema, Animation, Action/Adventure, Children's, Fantasy, Animated cartoon, Family Film, Anime",68411275.0,91.0,1
20604092,0.9849,0.063,0.774,0.163,Romance Film,,,1
7005188,0.9403,0.096,0.769,0.135,"Western, Drama",1900000.0,84.0,1
19747667,-0.0516,0.076,0.837,0.087,"Short Film, Comedy, Black-and-white",,10.0,2
6163133,-0.3182,0.119,0.746,0.134,"Fantasy, Fantasy Adventure, Horror",,90.0,1
859556,-0.9855,0.158,0.814,0.028,"Crime Fiction, Thriller, Indie, Period piece, Mystery, Musical, Drama, Comedy, Crime Thriller, Film noir",337174.0,109.0,3
1456429,-0.9777,0.129,0.766,0.105,"Thriller, World cinema, Musical, Coming of age, Comedy, Drama, Romance Film, Action, Bollywood",,175.0,0
33580822,-0.5941,0.12,0.81,0.07,Drama,19773978.0,129.0,3
5012700,-0.6321,0.055,0.896,0.049,"Family Film, Drama, Childhood Drama, Family-Oriented Adventure, Children's/Family",,85.0,3
2647998,-0.5859,0.101,0.815,0.084,"Action/Adventure, Action Comedy, Cult, Blaxploitation, Martial Arts Film, Comedy, Action",,86.0,3
6600698,-0.8738,0.111,0.783,0.106,"Short Film, Science Fiction, Fantasy, Adventure, Comedy",,20.0,3
4147240,-0.9075,0.237,0.732,0.031,"Black comedy, Satire, Comedy",,,0
13998901,0.0,0.086,0.829,0.086,"Family Film, Adventure",,90.0,2
21193706,-0.5423,0.129,0.793,0.078,"Musical, Drama",,,3
25397132,0.9287,0.046,0.774,0.18,Drama,,68.0,1
667194,-0.9904,0.164,0.775,0.061,"Crime Fiction, Thriller, Erotic Drama, Erotica, Crime Drama, Erotic thriller, Drama, Romance Film, New Hollywood",,116.0,0
11644655,0.7184,0.089,0.796,0.115,"Drama, Horror",,,1
28210820,-0.8183,0.104,0.858,0.038,"Indie, World cinema, Period piece, Action/Adventure, Western, Drama",,104.0,3
2253773,-0.9905,0.153,0.772,0.075,"Drama, Prison",,87.0,0
1267018,-0.8569,0.106,0.84,0.054,"Sports, Drama, Prison, Comedy",7310206.0,98.0,3
4034973,-0.9962,0.132,0.794,0.074,"Sword and sorcery, Fantasy, Adventure",,86.0,3
19502541,-0.9627,0.11,0.793,0.097,"Television movie, Comedy, Holiday Film, Children's/Family",,90.0,3
16347901,-0.8687,0.083,0.87,0.047,Drama,,108.0,3
5983350,-0.9769,0.178,0.749,0.074,"Silent film, Indie, Black-and-white",,89.0,0
10458180,0.1154,0.1,0.795,0.105,Romance Film,,,1
30560837,0.8316,0.019,0.867,0.113,"Thriller, Drama",,,2
6809394,0.9127,0.097,0.742,0.161,Drama,,148.0,1
5456952,-0.3612,0.051,0.949,0.0,"Japanese Movies, Drama",,101.0,2
31156549,-0.9666,0.166,0.772,0.062,Drama,,,0
7731039,-0.9253,0.128,0.802,0.071,"Romance Film, Drama",,,3
3273263,0.9653,0.103,0.751,0.147,"Thriller, Crime Fiction, Drama, Suspense, Crime Thriller, Romance Film, Political drama",8341087.0,112.0,1
26179719,-0.9118,0.154,0.74,0.106,Thriller,,78.0,0
4485137,-0.9894,0.09,0.858,0.052,"Family Film, Adventure, Comedy",8315693.0,93.0,3
8993730,-0.8271,0.098,0.844,0.058,"Action/Adventure, World cinema",,153.0,3
748923,0.0,0.0,1.0,0.0,"Japanese Movies, World cinema, Crime Drama, Comedy-drama, Drama, Coming of age, Teen",,103.0,2
34154806,0.0444,0.048,0.887,0.065,"Music, Family Film, Drama",,,2
33486340,-0.4404,0.065,0.935,0.0,Documentary,,58.0,2
15365583,-0.3612,0.067,0.933,0.0,"Mystery, Melodrama",,98.0,2
1198018,-0.9933,0.152,0.773,0.075,"Thriller, Courtroom Drama, Action, Drama, War film",,123.0,0
15173081,-0.9867,0.194,0.751,0.055,"Action/Adventure, Thriller, Action, Drama",,91.0,0
25685825,-0.0772,0.064,0.876,0.06,Spy,,87.0,2
14325877,0.2732,0.094,0.755,0.151,"Sex comedy, Romance Film, Comedy, Teen",,,1
23355259,0.4588,0.07,0.786,0.144,"Crime Fiction, Drama, Comedy",,99.0,1
9032648,-0.0516,0.114,0.777,0.11,"British Empire Film, Adventure, War film",,104.0,1
17228730,-0.9951,0.145,0.764,0.091,"Kitchen sink realism, Drama, British New Wave, Film adaptation",,104.0,0
14738699,0.2263,0.044,0.9,0.056,"Short Film, Comedy, Black-and-white, Slapstick",,,2
8852763,-0.9697,0.337,0.663,0.0,"Crime, Horror, Action, Drama",,91.0,0
25618504,-0.9636,0.166,0.834,0.0,Thriller,,90.0,3
9205349,0.0258,0.195,0.658,0.147,"Romance Film, Drama",,105.0,0
7277626,-0.2023,0.112,0.783,0.105,"Zombie Film, Horror, World cinema",,93.0,3
163894,-0.9966,0.129,0.811,0.06,"Crime Fiction, LGBT, Indie, World cinema, Crime Drama, Gay, Cult, Period piece, Gay Interest, Fantasy, Gay Themed, Drama, Coming of age",,108.0,3
15311074,0.6597,0.056,0.714,0.23,Drama,,99.0,1
32306875,0.8573,0.04,0.829,0.131,"Romantic comedy, Romance Film, Comedy",38234230.0,92.0,1
19351700,0.25,0.037,0.91,0.053,Drama,,115.0,2
14030436,-0.765,0.13,0.87,0.0,"Science fiction Western, Fantasy, Western, Action, Horror",,76.0,3
16393302,-0.9325,0.319,0.615,0.066,"Short Film, Drama, Horror",,30.0,0
27100903,-0.1655,0.063,0.888,0.048,"Action/Adventure, Disaster, Action, Drama, Television movie",,120.0,2
16833930,0.4767,0.079,0.825,0.095,"Romantic drama, Romance Film, Drama, World cinema",,113.0,2
27675112,-0.9568,0.117,0.789,0.094,"Romance Film, Drama, Adventure",,75.0,3
21138997,0.7964,0.127,0.7,0.173,"Thriller, Crime Fiction, Japanese Movies, World cinema, Black-and-white, Drama, Crime Thriller",,91.0,1
23995219,0.2249,0.076,0.824,0.1,"Comedy film, Drama",,,2
10404370,-0.9288,0.127,0.778,0.094,"Romance Film, Comedy film",,88.0,3
28133007,0.985,0.056,0.801,0.143,"Romance Film, Drama",,96.0,1
1126992,-0.9962,0.12,0.812,0.068,"Thriller, Crime Fiction, World cinema, Psychological thriller, Childhood Drama, Mystery, Drama",7354418.0,108.0,3
5451497,-0.6249,0.19,0.753,0.057,"Stoner film, Adventure Comedy, Comedy, Adventure",6964734.0,86.0,0
26177941,-0.71,0.107,0.802,0.091,"Period piece, Biography, Drama",,120.0,3
5906203,0.3172,0.104,0.772,0.124,"Christian film, Family Film, Family Drama, Drama, Period piece",,99.0,1
1767696,-0.9699,0.154,0.724,0.121,Japanese Movies,,46.0,0
35189883,-0.9906,0.108,0.822,0.07,"Action, Horror",,90.0,3
11564856,-0.2023,0.111,0.781,0.108,"Thriller, Adventure, Action/Adventure, Adventure Comedy, Comedy, Action",1943751.0,104.0,3
14895549,-0.0516,0.132,0.749,0.119,Drama,,98.0,1
14092400,-0.994,0.196,0.744,0.06,"Action/Adventure, Western",,94.0,0
12620385,-0.9282,0.135,0.837,0.028,"Crime Fiction, Heist, Drama, Comedy, Crime Thriller",,91.0,3
14437776,-0.5418,0.088,0.833,0.079,"Short Film, Comedy of Errors, Screwball comedy, Comedy, Black-and-white",,,3
67442,-0.9969,0.097,0.864,0.039,"Crime Fiction, Thriller, Action/Adventure, Mystery, Martial Arts Film, Action",79958599.0,117.0,3
939561,-0.9947,0.204,0.72,0.076,"Thriller, Supernatural, Psychological thriller, Mystery, Crime Thriller, Slasher",11416075.0,99.0,0
14143807,-0.5994,0.109,0.789,0.103,"Adventure, Black-and-white",,,3
8430685,-0.9794,0.205,0.632,0.163,"Fantasy, Drama",,94.0,0
13869989,0.3818,0.045,0.861,0.094,"Musical, Romance Film",1750000.0,95.0,2
35678807,-0.8672,0.102,0.803,0.094,"Crime Fiction, Mystery, Drama",,61.0,3
6480357,-0.8658,0.162,0.781,0.056,"Short Film, Silent film, Animation, Indie, Comedy",,8.0,3
24490679,-0.9904,0.23,0.722,0.047,"Crime Fiction, Romance Film, Drama",,62.0,0
4644114,-0.9849,0.121,0.824,0.055,"Short Film, Fan film, Science Fiction, Action",,16.0,3
30136288,-0.9468,0.233,0.685,0.081,"Comedy, Chinese Movies",,,0
31814576,-0.6597,0.118,0.882,0.0,Comedy film,,102.0,3
26153527,-0.9832,0.204,0.703,0.093,Western,,70.0,0
5208126,0.9919,0.045,0.85,0.105,"World cinema, Musical, Drama, Romantic drama, Romance Film, Family Film",,150.0,2
31913252,0.9682,0.102,0.746,0.152,Adventure,,75.0,1
34187456,-0.8316,0.138,0.807,0.055,"Science Fiction, Adventure",,90.0,3
692670,-0.9997,0.209,0.741,0.05,"Crime Fiction, Heist, Adventure, Crime Drama, Period piece, Drama, War film, Action, Thriller",24147179.0,119.0,0
11396944,-0.7184,0.048,0.926,0.026,"Short Film, Comedy",,,2
27548546,-0.7184,0.167,0.78,0.053,"Crime Fiction, Action, Drama",,108.0,0
61182,0.9931,0.078,0.784,0.138,"Backstage Musical, Drama, Musical, Pre-Code, Romance Film",3000000.0,100.0,1
3831834,-0.6358,0.075,0.857,0.067,"Crime Fiction, Parody, Gangster Film, Comedy",21460601.0,103.0,3
26695603,-0.8834,0.087,0.841,0.073,"Action, Drama",,,3
76307,0.9987,0.071,0.777,0.152,"Buddy film, Screwball comedy, Black-and-white, Action/Adventure, Musical, Comedy, Action",,82.0,1
16793507,0.0307,0.188,0.633,0.179,"Crime Fiction, Drama, Black-and-white",,67.0,0
22808535,0.1027,0.029,0.937,0.034,Comedy film,,106.0,2
5835745,-0.9724,0.09,0.843,0.066,"Romantic comedy, Gross-out film, Comedy, Gross out, Romance Film, Comedy of Errors, Slapstick",12320393.0,93.0,3
24549492,-0.9988,0.174,0.769,0.057,"Thriller, Horror",,81.0,0
11470887,0.991,0.1,0.768,0.132,"Drama, Caper story, Crime Fiction, Action Comedy, Comedy",,120.0,1
27484104,-0.9584,0.179,0.753,0.068,Action,,,0
26624753,0.2263,0.157,0.655,0.188,Romance Film,,,1
15833916,-0.4019,0.106,0.818,0.077,"Mystery, Horror, World cinema",1155954.0,95.0,3
730819,-0.998,0.152,0.778,0.07,"Action/Adventure, Science Fiction, Action, Adventure, Dystopia",14594226.0,99.0,3
30500916,-0.8861,0.163,0.743,0.094,Action,,92.0,0
12675477,-0.6705,0.121,0.801,0.077,Comedy,,136.0,3
3550323,-0.9985,0.161,0.784,0.055,"Thriller, Crime Fiction, Crime Comedy, Gangster Film, Comedy, Crime Thriller, Suspense",529677.0,115.0,3
13293808,0.9741,0.107,0.713,0.179,Romance Film,,,1
31425345,0.5106,0.0,0.853,0.147,Short Film,,18.0,2
20327613,-0.9936,0.156,0.766,0.078,"Action/Adventure, Fantasy",,80.0,0
8576453,0.7964,0.039,0.828,0.133,"Short Film, Animated cartoon, Musical comedy",,21.6,1
909947,-0.9957,0.101,0.855,0.044,"Crime Fiction, Romance Film, Drama",,95.0,3
31508047,0.8838,0.069,0.841,0.09,"Romance Film, Drama",,95.0,2
10776050,-0.9979,0.17,0.75,0.08,"Action/Adventure, Action, Martial Arts Film, Chinese Movies, World cinema",,90.0,0
17436123,-0.9963,0.193,0.714,0.093,"Musical, Drama, Bollywood, World cinema",,117.0,0
1731662,-0.9913,0.172,0.706,0.122,"Albino bias, Black comedy, Horror, Comedy, Horror Comedy",,93.0,0
5828821,0.9423,0.08,0.82,0.1,Comedy,,100.0,1
33628294,-0.996,0.225,0.721,0.053,"Action/Adventure, Crime Thriller, Action, Thriller",,90.0,0
31291014,0.4588,0.0,0.889,0.111,Romance Film,,,2
28559409,-0.8689,0.12,0.865,0.015,Drama,,87.0,3
3038177,-0.9901,0.105,0.834,0.062,"Crime Fiction, Romantic comedy, World cinema, Musical, Drama, Comedy, Romantic drama, Romance Film, Bollywood",,137.0,3
4860193,0.976,0.092,0.791,0.116,"Musical, Children's, Animation",,43.0,1
6967795,-0.3239,0.1,0.803,0.097,"Short Film, Musical, Children's, Animation",,37.0,3
10624500,0.2617,0.058,0.868,0.074,"Short Film, Indie, Comedy",,30.0,2
12615952,0.2656,0.112,0.758,0.13,"LGBT, Erotic Drama, World cinema, Gay, Gay Interest, Drama, Gay Themed, Romantic drama, Romance Film",15355.0,94.0,1
26859059,0.7052,0.075,0.847,0.079,Comedy,,103.0,2
26219108,0.9476,0.1,0.745,0.154,"Silent film, Romance Film",,70.0,1
20622279,-0.9955,0.238,0.727,0.036,Drama,,,0
14574346,0.25,0.067,0.817,0.116,"Children's, Fantasy, Comedy, Black-and-white",,80.0,1
13331154,0.9884,0.058,0.815,0.127,"Romance Film, Drama",,100.0,1
27484718,-0.8455,0.109,0.819,0.073,Romance Film,,,3
30352493,-0.5106,0.065,0.892,0.043,"Crime Fiction, Thriller",,137.0,3
11143220,0.6369,0.0,0.898,0.102,"Romance Film, Musical, Comedy, Bollywood",,,2
2370658,-0.9992,0.158,0.803,0.039,"Thriller, Action/Adventure, Action, Drama, Indie",,99.0,3
35741274,0.7783,0.049,0.845,0.107,Crime Fiction,,,2
338869,-0.9919,0.119,0.838,0.043,"Adventure, Children's/Family, Animation, Fantasy, Comedy, Animated Musical, Family Film, Children's Fantasy",169327687.0,74.0,3
3676087,0.0772,0.104,0.799,0.097,"Drama, Comedy-drama, Comedy, Black-and-white",,102.0,3
19947800,-0.9964,0.118,0.83,0.052,"Science Fiction, Adventure, Television movie, Drama, Film adaptation, Action",,100.0,3
9405704,0.9001,0.11,0.71,0.18,Romance Film,,,1
8056967,0.9846,0.032,0.841,0.127,"Romantic drama, Romance Film, Drama, World cinema",,120.0,2
27293660,0.223,0.04,0.901,0.059,Comedy,,,2
9967312,0.7717,0.044,0.849,0.107,"Sword and Sandal, Costume drama, Action, Historical fiction, Adventure",,,2
12979849,-0.4767,0.131,0.811,0.057,"Science Fiction, Musical, Satire, Drama, Comedy, Political drama",,103.0,3
32411064,0.238,0.104,0.782,0.113,"Crime Fiction, Drama",,61.0,1
35014501,-0.765,0.13,0.87,0.0,"Short Film, Documentary",,7.0,3
25788981,0.2732,0.112,0.716,0.172,War film,,106.0,1
8855837,-0.9552,0.271,0.646,0.084,"Crime Fiction, Mystery",,,0
10394093,0.6908,0.0,0.822,0.178,"Comedy, Black-and-white",,70.0,1
5841657,-0.9989,0.212,0.695,0.094,"Thriller, Romantic comedy, World cinema, Drama, Comedy, Romantic drama, Romance Film",,150.0,0
12101704,0.0,0.0,1.0,0.0,"Crime Fiction, Black-and-white",,77.0,2
8312012,-0.8729,0.08,0.853,0.067,"Musical, Comedy, Black-and-white",,,3
4647498,-0.9408,0.114,0.836,0.051,"Science Fiction, Horror, World cinema",,90.0,3
6733074,0.9908,0.121,0.742,0.137,"Romance Film, Musical, Gangster Film, Comedy, Musical comedy",20000000.0,149.0,1
14136601,0.8555,0.0,0.756,0.244,Family Film,,,1
22810256,0.1531,0.049,0.894,0.056,"World cinema, History, Comedy-drama, Drama, Black comedy, Political drama",,109.0,2
6904082,-0.9966,0.157,0.753,0.091,"Musical, Drama, Bollywood, World cinema",,146.0,0
18647065,-0.8083,0.068,0.891,0.041,"Short Film, Comedy film, Animation",,,3
2049045,-0.9442,0.125,0.843,0.032,"Crime Fiction, Thriller, Psychological thriller, Epic, Mystery, Drama, Film noir, Spy",,95.0,3
34984974,-0.4588,0.133,0.777,0.09,"Short Film, Clay animation, Documentary",,6.0,3
18510113,0.8271,0.084,0.811,0.104,"Silent film, Drama, World cinema, Black-and-white",,117.0,1
1822067,-0.9979,0.161,0.79,0.049,"Thriller, Crime Fiction, Adventure, Mystery, Drama, Action",368875760.0,130.0,3
1029262,0.726,0.046,0.897,0.057,"Parody, Satire, Drama, Comedy, Ealing Comedies, Film adaptation",,85.0,2
2017211,0.9579,0.121,0.741,0.138,"Adventure, Computer Animation, Animation, Fantasy, Comedy, Family Film",309979994.0,97.0,1
10644609,0.6378,0.101,0.753,0.145,"Comedy, Black-and-white, War film",,110.0,1
28855797,-0.7845,0.131,0.804,0.065,Thriller,,106.0,3
2534051,-0.9571,0.157,0.825,0.017,"Thriller, Japanese Movies, World cinema, Family Drama, Chinese Movies, Drama, Political drama",,108.0,3
24133684,0.6814,0.066,0.732,0.203,"Comedy film, Action/Adventure, Western, Drama, B-Western, Romance Film, Action",,57.0,1
36404162,-0.7003,0.08,0.904,0.016,"Crime Fiction, Horror, Fantasy, Comedy, Thriller",,98.0,3
11669853,0.5859,0.091,0.786,0.123,"Drama, Black-and-white",,90.0,1
24931095,-0.8519,0.179,0.725,0.096,Drama,,197.0,0
35099643,-1.0,0.234,0.714,0.052,Documentary,10000000.0,144.0,0
17923997,0.0018,0.11,0.78,0.11,"Thriller, Detective, Mystery, Period piece, Drama, Suspense, Crime Thriller, Romance Film",644535.0,101.0,1
21858973,0.8176,0.062,0.783,0.155,Short Film,,15.0,1
24504743,0.9723,0.0,0.799,0.201,Silent film,,,1
34749215,0.1655,0.07,0.867,0.063,"Comedy film, Drama, Comedy",6687338.0,101.0,2
161974,-0.9928,0.24,0.706,0.054,"Thriller, Comedy-drama, Comedy Thriller, Satire, Comedy, Black comedy, Crime Thriller",,93.0,0
24109010,0.3291,0.088,0.8,0.112,"Romance Film, Drama, War film",,199.0,1
28271896,-0.9423,0.109,0.836,0.055,Drama,,86.0,3
277148,0.9964,0.059,0.761,0.18,"Screwball comedy, Romantic comedy, Romance Film, Comedy of manners, Comedy",299288605.0,105.0,1
12789158,-0.9186,0.265,0.735,0.0,"Thriller, Crime Fiction, Detective fiction, Indie, Detective, Action/Adventure, Drama, Comedy, Action",,88.0,0
22751516,-0.1027,0.061,0.886,0.052,"Comedy, Slapstick",,81.0,2
25960460,-0.9145,0.226,0.705,0.069,"Black comedy, Comedy",,101.0,0
5125735,-0.9872,0.126,0.803,0.071,"Cult, Horror, Television movie",,60.0,3
23998704,0.8702,0.0,0.781,0.219,"Musical, Drama, Romance Film",,80.0,1
1254263,-0.765,0.101,0.875,0.024,"Science Fiction, Horror, Erotica, Sci-Fi Horror, Psychological thriller, Cult, Satire, Indie",,89.0,3
298566,-0.9953,0.168,0.758,0.074,"Thriller, Japanese Movies, World cinema, Psychological thriller, Animation, Mystery, Anime, Drama, Crime Thriller",,80.0,0
31214305,0.1901,0.086,0.755,0.159,"Musical, Romance Film",,79.0,1
2159349,-0.2846,0.035,0.933,0.032,"Family Film, Fantasy, Comedy, Children's/Family",,85.0,2
28166196,0.9694,0.055,0.68,0.265,"Comedy film, Animation, Comedy, Animated cartoon",,90.0,1
8637935,0.0,0.0,1.0,0.0,Drama,,95.0,2
24143924,0.3182,0.095,0.803,0.102,"Drama, World cinema",,103.0,1
14205601,0.8728,0.034,0.915,0.051,"Short Film, Family Film, Comedy, Animation",,,2
12745510,-0.5574,0.11,0.814,0.076,"Indie, Comedy",,90.0,3
18139826,0.9853,0.084,0.771,0.145,Comedy film,,110.0,1
9658561,-0.9788,0.139,0.802,0.059,"Superhero movie, Animation",,72.0,3
18849278,-0.1779,0.069,0.881,0.049,"Family Drama, Drama",,,2
27716897,0.1217,0.17,0.622,0.208,"Family Film, Children's/Family, Animation",,50.0,1
31451697,0.4215,0.056,0.836,0.107,Short Film,,24.0,2
29137805,0.3919,0.074,0.806,0.12,"Sports, Musical, Comedy",,92.0,1
3143693,0.6652,0.07,0.823,0.108,"Ensemble Film, Indie, Comedy-drama, Workplace Comedy, Drama, Comedy",,84.0,1
14790860,-0.9463,0.227,0.773,0.0,"Historical fiction, Drama",,,0
3191002,-0.8146,0.13,0.797,0.072,"Thriller, Psychological thriller",,95.0,3
19700783,0.5574,0.0,0.957,0.043,"Romantic comedy, World cinema, Drama, Comedy, Romantic drama, Romance Film",,89.0,2
3523874,-0.9895,0.102,0.863,0.035,"Monster movie, Horror, Creature Film",,58.0,3
19411089,0.8271,0.026,0.878,0.096,"Short Film, Family Film, Comedy, Black-and-white",,10.0,2
2298338,-0.9006,0.124,0.773,0.103,"Indie, Cult, Coming of age, Comedy, Drama, Black comedy, Domestic Comedy",4569019.0,87.0,3
24005821,0.7717,0.0,0.86,0.14,"Musical, Drama",,,2
1273586,0.836,0.0,0.838,0.162,"Film-Opera, Musical, Fantasy, Romance Film, Dance",,127.0,1
9854621,0.2732,0.095,0.791,0.114,"Romantic comedy, Romance Film, Comedy, Indie",,95.0,1
17182535,-0.9133,0.196,0.676,0.127,"Erotica, World cinema, Martial Arts Film, Drama, Action, Chinese Movies",,90.0,0
16796665,0.3818,0.0,0.906,0.094,"LGBT, Drama",,88.0,2
3478537,0.9661,0.079,0.759,0.162,"Adventure, World cinema, Historical fiction, Musical, Drama, Romantic drama, Biographical film, Action, Romance Film, Bollywood",,213.0,1
2833573,-0.8658,0.409,0.591,0.0,"Thriller, Tragedy, Horror, Indie, Supernatural, Psychological thriller, Mystery, Drama, Teen",,89.0,0
23037955,-0.5106,0.084,0.887,0.029,"Japanese Movies, Erotica, Pornographic movie",,80.0,3
14302403,0.7184,0.068,0.838,0.094,"Adventure, Television movie, Children's, Comedy, Family Film, Action, Teen",,83.0,2
8693812,0.2023,0.042,0.877,0.081,"LGBT, Ensemble Film, Family Drama, Indie, Comedy of manners, Comedy-drama, Gay, Gay Interest, Drama, Comedy, Gay Themed, Romantic drama, Romance Film",,91.0,2
26735714,0.8126,0.061,0.792,0.147,"Musical, Comedy",,93.0,1
31668021,-0.5026,0.09,0.842,0.068,Drama,,,3
19522049,0.875,0.0,0.878,0.122,"Japanese Movies, Drama, World cinema",34671042.0,114.0,2
13198008,0.9876,0.064,0.82,0.116,"Romance Film, Musical, Comedy-drama, Western",,101.0,1
29900532,-0.9878,0.198,0.665,0.137,"Western, Action",1080000.0,82.0,0
3736525,0.9224,0.056,0.85,0.094,"Parody, Media Satire, Romance Film, Comedy",,77.0,2
